epoch,train_loss,train_acc,val_loss,val_acc
1,0.6694616304817846,0.5206779661016949,0.43471619486808777,1.0
2,0.4575294966212774,0.8284745762711865,0.03448397293686867,1.0
3,0.8013126376927909,0.6338983050847458,0.17541055381298065,1.0
4,0.3982002500255229,0.8610169491525423,0.15765884518623352,1.0
5,0.3530906857070276,0.8922033898305085,0.0841701552271843,1.0
6,0.3174358536530349,0.8969491525423728,0.04791053384542465,1.0
7,0.300733547412743,0.8942372881355932,0.02959071658551693,1.0
8,0.3145281773047932,0.8827118644067796,0.023378796875476837,1.0
9,0.29751692513288075,0.8976271186440677,0.023645907640457153,1.0
10,0.2970984119884038,0.8922033898305085,0.01945006102323532,1.0
11,0.2897996500639592,0.8935593220338983,0.015718257054686546,1.0
12,0.32854629674200286,0.8732203389830508,0.013960919342935085,1.0
13,0.2852051051289348,0.895593220338983,0.008996310643851757,1.0
14,0.28551859422760495,0.8969491525423728,0.009622029028832912,1.0
15,0.3152470566458621,0.8847457627118644,0.010596439242362976,1.0
16,0.2984612690998336,0.8874576271186441,0.015924300998449326,1.0
17,0.2970148960955567,0.8867796610169492,0.011929478496313095,1.0
18,0.2788923836158494,0.8996610169491526,0.00970183964818716,1.0
19,0.27866168915215184,0.8989830508474577,0.0085492804646492,1.0
20,0.276026742761418,0.9003389830508475,0.00865045003592968,1.0
