epoch,train_loss,train_acc,val_loss,val_acc
1,0.391301716535111,0.8283701031792635,0.0755600556731224,1.0
2,0.32197892704362807,0.8789531079607416,0.1034708246588707,1.0
3,0.3386644593006952,0.8703967787937253,0.11791229993104935,1.0
4,0.333497931266549,0.8705645499538629,0.1331094205379486,1.0
5,0.3372408724623172,0.8694740374129687,0.10213617980480194,1.0
6,0.3190251665945951,0.8765204261387467,0.11083485186100006,1.0
7,0.30321656722128865,0.8855800687861757,0.1554516702890396,1.0
8,0.4061283190026798,0.8287056454995386,0.16427354514598846,1.0
9,0.31343905300104463,0.8812180186225987,0.1356925517320633,1.0
10,0.32501793629210546,0.8683835248720745,0.09305058419704437,1.0
11,0.2874115802214536,0.8912004026507844,0.10309141874313354,1.0
12,0.2724574703481631,0.9004278164583508,0.06502561271190643,1.0
13,0.2702972221750509,0.9002600452982132,0.10188504308462143,1.0
14,0.2602787088959342,0.9047898666219277,0.09488420933485031,1.0
15,0.27563494535892885,0.8970723932555994,0.06965518742799759,1.0
16,0.2975679108154733,0.8870900092274138,0.0698629766702652,1.0
17,0.27969172330183045,0.8992534183373878,0.08106064051389694,1.0
18,0.2676312812932055,0.9014344434191762,0.07414267212152481,1.0
19,0.26925945191482964,0.9007633587786259,0.0633569210767746,1.0
20,0.2571741486593697,0.9058803791628219,0.06989943981170654,1.0
