epoch,train_loss,train_acc,val_loss,val_acc
1,0.4300032788495156,0.787123745819398,0.030788535252213478,1.0
2,0.35971579707187157,0.8622073578595317,0.9572644233703613,0.0
3,0.46827605456412835,0.7658862876254181,1.3618968725204468,0.0
4,0.3102396170780013,0.8722408026755852,0.006342520471662283,1.0
5,0.26378957531523944,0.9023411371237459,0.01879127323627472,1.0
6,0.26630391592166097,0.9050167224080268,0.005767489783465862,1.0
7,0.2810354256610009,0.8963210702341137,0.0037915261927992105,1.0
8,0.38813923667107136,0.8633779264214047,0.11223530769348145,1.0
9,0.4380271865771367,0.8153846153846154,1.7078478336334229,0.0
10,0.5374926831809972,0.738628762541806,1.1518744230270386,0.0
11,0.5028587963469451,0.742809364548495,1.1806821823120117,0.0
12,0.480947215401608,0.7498327759197324,1.0763816833496094,0.0
13,0.501436459659334,0.7551839464882943,1.0990082025527954,0.0
14,0.49879226856008424,0.7548494983277592,1.2642313241958618,0.0
15,0.4680775369688819,0.767056856187291,1.2379130125045776,0.0
16,0.4414310896077682,0.7841137123745819,1.1266709566116333,0.0
17,0.4265292381163824,0.803010033444816,1.1120647192001343,0.0
18,0.4005834657412309,0.8235785953177257,0.8994141817092896,0.0
19,0.3795473337871175,0.837123745819398,0.6949176788330078,0.0
20,0.3554513319878275,0.8536789297658863,0.4313047528266907,1.0
