epoch,train_loss,train_acc,val_loss,val_acc
1,0.5658537429218427,0.7151454363089268,0.07422911375761032,1.0
2,0.3729182548125983,0.8528920093614176,0.06195136904716492,1.0
3,0.34464361231409163,0.8676028084252758,0.12007314711809158,1.0
4,0.3213179002275279,0.8809762621196924,0.10140841454267502,1.0
5,0.315887303435655,0.8826479438314945,0.14286980032920837,1.0
6,0.3202672598554075,0.8793045804078904,0.12369631230831146,1.0
7,0.3191139675111366,0.8836509528585758,0.1540411114692688,1.0
8,0.32798642921471666,0.8749582079572049,0.16071026027202606,1.0
9,0.33882916617337694,0.8655967903711134,0.21933409571647644,1.0
10,0.35800908719644386,0.857238381812103,0.22270095348358154,1.0
11,0.40921069949177824,0.8244734202607823,0.13800843060016632,1.0
12,0.3167011839506101,0.8776328986960883,0.12880870699882507,1.0
13,0.3243190918786595,0.876629889669007,0.11508495360612869,1.0
14,0.3313417846205561,0.8665997993981945,0.10615600645542145,1.0
15,0.31889723082403404,0.8779672350384486,0.08951624482870102,1.0
16,0.3106376475482352,0.8846539618856569,0.09443232417106628,1.0
17,0.3145456698298733,0.8799732530926112,0.14054393768310547,1.0
18,0.32844661111936885,0.8793045804078904,0.12878890335559845,1.0
19,0.3010097880779561,0.8849882982280174,0.1526574045419693,1.0
20,0.30288423398532666,0.8866599799398195,0.08157705515623093,1.0
