epoch,train_loss,train_acc,val_loss,val_acc
1,0.6108328818507114,0.6652203389830509,0.9771149158477783,0.0
2,0.6316605629436041,0.6594576271186441,1.5586323738098145,0.0
3,0.672196982399892,0.5790847457627118,0.7213724255561829,0.0
4,0.6696630865678949,0.6063050847457627,0.9110804796218872,0.0
5,0.5557377360958164,0.7455593220338983,1.0905485153198242,0.0
6,0.39532808514368734,0.8612881355932204,1.7997207641601562,0.0
7,0.6358887207952596,0.6268135593220339,0.43046635389328003,1.0
8,0.3447919990895158,0.8928135593220339,0.11542584747076035,1.0
9,0.28805393625113923,0.9124406779661017,0.044736746698617935,1.0
10,0.2626331691984403,0.9238305084745763,0.08370408415794373,1.0
11,0.2730912526744907,0.917593220338983,0.14888006448745728,1.0
12,0.2672548734353761,0.9222033898305084,0.26351696252822876,1.0
13,0.2425606883259143,0.9277966101694916,0.0978451669216156,1.0
14,0.24751779373621535,0.9268813559322034,0.1405601054430008,1.0
15,0.22251018647824303,0.9352203389830509,0.09675830602645874,1.0
16,0.17833330708641118,0.936271186440678,0.03480328619480133,1.0
17,0.15560650653758293,0.9448474576271186,0.024296503514051437,1.0
18,0.1430722916793015,0.9491864406779661,0.027170930057764053,1.0
19,0.12647664963087793,0.9553898305084746,0.03240809589624405,1.0
20,0.1149006421303345,0.9587118644067797,0.01939581148326397,1.0
