epoch,train_loss,train_acc,val_loss,val_acc
1,0.42085051344051516,0.833596188047381,0.11681808531284332,1.0
2,0.42536319894725205,0.8181604644139459,0.09778398275375366,1.0
3,0.2279276367298033,0.9214120331532499,0.03474997729063034,1.0
4,0.2411219969356571,0.9161773094862589,0.03450055792927742,1.0
5,0.16169480365965375,0.9449682896547096,0.04777462035417557,1.0
6,0.1560884008767789,0.9446998422871715,0.034654755145311356,1.0
7,0.15144190831300952,0.9453709607060166,0.021458012983202934,1.0
8,0.14822865909781818,0.946511862018053,0.039567239582538605,1.0
9,0.144234970781508,0.9478205429348009,0.014820476062595844,1.0
10,0.14319862789143445,0.9491292238515486,0.017018355429172516,1.0
11,0.14387895989160418,0.9471494245159559,0.012620699591934681,1.0
12,0.1331262215754437,0.9507399080567767,0.01564784348011017,1.0
13,0.1317008592523123,0.9517801416059863,0.026600442826747894,1.0
14,0.13016758358635352,0.9519143652897554,0.015208826400339603,1.0
15,0.12127357279109113,0.9570148652729774,0.01214608084410429,1.0
16,0.11764007110672066,0.9591960001342237,0.013803616166114807,1.0
17,0.12041965285623311,0.9563101909331901,0.018406769260764122,1.0
18,0.11378544158597292,0.9600013422368376,0.013947282917797565,1.0
19,0.10704725179835628,0.9627864836750445,0.010540763847529888,1.0
20,0.10659682935660111,0.9631555988054092,0.010316498577594757,1.0
