epoch,train_loss,train_acc,val_loss,val_acc
1,0.44888708894501633,0.7781144781144781,0.023327670991420746,1.0
2,0.2953247816474349,0.8919191919191919,0.008384385146200657,1.0
3,0.29368464501217156,0.8915824915824916,0.006943738553673029,1.0
4,0.3031287832492931,0.8890572390572391,0.016261791810393333,1.0
5,0.29674281782975503,0.891077441077441,0.006384215783327818,1.0
6,0.2789471292435521,0.9005050505050505,0.004584041424095631,1.0
7,0.2740421502578138,0.9013468013468013,0.0029479877557605505,1.0
8,0.31056403056138293,0.882996632996633,0.00482573127374053,1.0
9,0.2750736652600645,0.9016835016835016,0.004002180881798267,1.0
10,0.2924854083193673,0.8947811447811448,0.006202377378940582,1.0
11,0.2825852914892062,0.898989898989899,0.004993111826479435,1.0
12,0.31777186971722227,0.8794612794612795,0.006123590283095837,1.0
13,0.30567675188735677,0.8851851851851852,0.002554013393819332,1.0
14,0.2689421576482278,0.9037037037037037,0.0038732285611331463,1.0
15,0.2859720929503842,0.8922558922558923,0.0037125491071492434,1.0
16,0.2748000094685892,0.8986531986531987,0.005107450764626265,1.0
17,0.28002617306982225,0.8915824915824916,0.0033105588518083096,1.0
18,0.26641976563416747,0.8998316498316499,0.002368028275668621,1.0
19,0.2757768786515451,0.8984848484848484,0.005452404264360666,1.0
20,0.28509526011919734,0.8816498316498317,0.011226462200284004,1.0
