epoch,train_loss,train_acc,val_loss,val_acc
1,0.3257298923898863,0.8700335570469798,0.01248061005026102,1.0
2,0.3965182894748329,0.8250335570469799,0.03262365609407425,1.0
3,0.3812756783130185,0.8415436241610739,0.02377152070403099,1.0
4,0.34928818369871817,0.8562080536912752,0.015080489218235016,1.0
5,0.34119340504575896,0.8591946308724833,0.026457305997610092,1.0
6,0.27851358443698626,0.8905369127516779,0.004108322784304619,1.0
7,0.2840513611639906,0.8889261744966444,0.009010368958115578,1.0
8,0.29594811080686195,0.8859060402684564,0.014324338175356388,1.0
9,0.27276357830770864,0.8987248322147651,0.006511660758405924,1.0
10,0.2553748844213934,0.9075167785234899,0.008649740368127823,1.0
11,0.24758262601474787,0.9093624161073826,0.0083489203825593,1.0
12,0.2559663630091904,0.9058724832214765,0.005691868718713522,1.0
13,0.2571070624197889,0.9046644295302013,0.004526369273662567,1.0
14,0.2534675237876457,0.905234899328859,0.004442346747964621,1.0
15,0.348722021971773,0.8692617449664429,0.0033001031260937452,1.0
16,0.2675772339065603,0.9014429530201342,0.0057856240309774876,1.0
17,0.2565542554695334,0.9043959731543624,0.004424425773322582,1.0
18,0.2443960353192067,0.9093288590604027,0.007371961604803801,1.0
19,0.24205012198262565,0.9098322147651007,0.015987420454621315,1.0
20,0.2369065466543172,0.9123489932885906,0.01034741010516882,1.0
