epoch,train_loss,train_acc,val_loss,val_acc
1,0.6528368397486412,0.6140677966101695,1.6922467947006226,0.0
2,0.5616684640464136,0.7489830508474576,0.2605695128440857,1.0
3,0.5980427102315223,0.6955932203389831,0.8457750082015991,0.0
4,0.6103090280597493,0.676271186440678,0.45423072576522827,1.0
5,0.5811732277627719,0.6784745762711865,0.6177840828895569,1.0
6,0.5837506418106919,0.686271186440678,1.2207415103912354,0.0
7,0.5918199637784797,0.6840677966101695,1.0524280071258545,0.0
8,0.5796047016725702,0.6944067796610169,1.5584361553192139,0.0
9,0.6244904269606381,0.6730508474576271,1.4177956581115723,0.0
10,0.6660794371265476,0.6188135593220339,1.1783957481384277,0.0
11,0.5839094652563839,0.6988135593220339,0.4077615439891815,1.0
12,0.5960416540048891,0.6957627118644067,0.8861719965934753,0.0
13,0.5743077177920584,0.7227118644067797,1.244715690612793,0.0
14,0.6432093627978179,0.6294915254237288,1.40428626537323,0.0
15,0.6037997018482726,0.6784745762711865,1.4454280138015747,0.0
16,0.5843283120656417,0.6945762711864407,1.5574829578399658,0.0
17,0.5563033460156392,0.7340677966101695,1.4449338912963867,0.0
18,0.5580402489031776,0.7023728813559322,0.22525551915168762,1.0
19,0.5963525620961594,0.6586440677966102,1.2889344692230225,0.0
20,0.559007555913117,0.6842372881355933,1.2391046285629272,0.0
