epoch,train_loss,train_acc,val_loss,val_acc
1,0.5705061740985184,0.703130259171996,0.07431721687316895,1.0
2,0.3596931654710394,0.8626725008414675,0.19053053855895996,1.0
3,0.35436287190287413,0.8667115449343655,0.11629239469766617,1.0
4,0.3959493655943381,0.8367553012453719,0.2792654037475586,1.0
5,0.3612940915804124,0.865028609895658,0.1470004767179489,1.0
6,0.31846103170470974,0.8825311342982161,0.1449505239725113,1.0
7,0.3128890558269761,0.8808481992595086,0.15720604360103607,1.0
8,0.3171001899948589,0.8835408953214406,0.1643495112657547,1.0
9,0.4024183546120532,0.8404577583305285,0.1418215036392212,1.0
10,0.3472368449564535,0.859643217771794,0.12103939801454544,1.0
11,0.33282580885952145,0.8737798720969371,0.10646652430295944,1.0
12,0.3242064292625079,0.8795018512285426,0.11231201887130737,1.0
13,0.32235006961466206,0.877145742174352,0.16487884521484375,1.0
14,0.3242573094805336,0.8764725681588691,0.09600570797920227,1.0
15,0.3111790198543103,0.8835408953214406,0.11080753803253174,1.0
16,0.3020707422316335,0.8879165264220801,0.13543085753917694,1.0
17,0.3013372906868966,0.8879165264220801,0.1576484590768814,1.0
18,0.6650752989140796,0.7967014473241333,2.3559467792510986,0.0
19,0.6749989387765151,0.6374957926624032,0.4368053376674652,1.0
20,0.453939713841133,0.8421406933692359,0.14511603116989136,1.0
