epoch,train_loss,train_acc,val_loss,val_acc
1,0.6684208562541566,0.5585284280936454,0.46073395013809204,1.0
2,0.4375438524727837,0.8622073578595317,0.03731736168265343,1.0
3,0.2679352022533034,0.9103678929765886,0.024960046634078026,1.0
4,0.27032212310012765,0.9003344481605351,0.01641671545803547,1.0
5,0.2898298791021009,0.8903010033444816,0.01790386065840721,1.0
6,0.2979684896891731,0.8882943143812709,0.010424567386507988,1.0
7,0.35721070475402883,0.8548494983277592,0.00933874398469925,1.0
8,0.509953173965116,0.7304347826086957,0.035832952708005905,1.0
9,0.41681215595640864,0.8347826086956521,0.028099654242396355,1.0
10,0.3646323292351088,0.8608695652173913,0.015325760468840599,1.0
11,0.33383988400167447,0.8655518394648829,0.00863177701830864,1.0
12,0.31479639233554085,0.8735785953177257,0.005938386544585228,1.0
13,0.3001994175257093,0.8849498327759198,0.0056531080044806,1.0
14,0.2797679420847159,0.9010033444816054,0.006857077591121197,1.0
15,0.27772031175252987,0.8989966555183947,0.009414680302143097,1.0
16,0.2621661764323512,0.9083612040133779,0.006509528495371342,1.0
17,0.276684553826533,0.9090301003344482,0.013378609903156757,1.0
18,0.25564656935407964,0.9070234113712374,0.009334847331047058,1.0
19,0.23269956678052411,0.9224080267558529,0.009571140632033348,1.0
20,0.265867334684002,0.9123745819397994,0.014563685283064842,1.0
