epoch,train_loss,train_acc,val_loss,val_acc
1,0.5056858189940854,0.7602020202020202,1.8768048286437988,0.0
2,0.4746787061895987,0.775084175084175,2.787731170654297,0.0
3,0.5610854667485362,0.7337373737373737,2.4743261337280273,0.0
4,0.49157674179936095,0.7693602693602694,2.3891761302948,0.0
5,0.44162134395303954,0.8167003367003367,1.3130522966384888,0.0
6,0.5348921193478485,0.7505050505050505,0.8700960874557495,0.0
7,0.41277168143678594,0.821010101010101,2.3836100101470947,0.0
8,0.23589197422117497,0.9216161616161617,0.673223614692688,1.0
9,0.21160829574772805,0.9291582491582492,3.1002891063690186,0.0
10,0.25208415376216875,0.9135353535353535,0.6915393471717834,1.0
11,0.6676032747242988,0.6526599326599326,1.081871509552002,0.0
12,0.5341723605599066,0.7612121212121212,1.6569271087646484,0.0
13,0.4606867344130571,0.8114478114478114,1.712491750717163,0.0
14,0.2716450607054161,0.9224915824915825,2.5972836017608643,0.0
15,0.22544059277584255,0.9356228956228956,3.1939713954925537,0.0
16,0.1988359043012163,0.9453198653198653,3.4814834594726562,0.0
17,0.18579342384681558,0.9507070707070707,3.484261989593506,0.0
18,0.1760059400314233,0.9515824915824915,0.17277850210666656,1.0
19,0.17901115844546744,0.9491582491582492,0.226420059800148,1.0
20,0.17573562050407582,0.9494276094276094,3.9370951652526855,0.0
