epoch,train_loss,train_acc,val_loss,val_acc
1,0.5681513172006768,0.6936026936026936,0.05396130681037903,1.0
2,0.3018634903711903,0.8912457912457913,0.01764809340238571,1.0
3,0.3876500493749625,0.8636363636363636,0.07015985250473022,1.0
4,0.3271662837327129,0.8818181818181818,0.020978815853595734,1.0
5,0.3028300134521542,0.8851851851851852,0.012929298914968967,1.0
6,0.2974389311039087,0.8882154882154882,0.007665504235774279,1.0
7,0.359853411603857,0.8390572390572391,0.007795506622642279,1.0
8,0.6233922614393009,0.5646464646464646,0.07470990717411041,1.0
9,0.5254554891024374,0.7195286195286196,0.07455623149871826,1.0
10,0.48815098430973913,0.775084175084175,0.05671556666493416,1.0
11,0.4589658691024138,0.8023569023569024,0.04495912417769432,1.0
12,0.43422882456570766,0.8127946127946128,0.03377601131796837,1.0
13,0.41303547933848217,0.8296296296296296,0.02548789232969284,1.0
14,0.394648589550044,0.8367003367003367,0.020916711539030075,1.0
15,0.3778069272587195,0.8454545454545455,0.016789089888334274,1.0
16,0.3632956753074119,0.8535353535353535,0.013908370397984982,1.0
17,0.3510643711997202,0.8558922558922559,0.01258232444524765,1.0
18,0.3401698164466254,0.8632996632996633,0.011362249031662941,1.0
19,0.32975897650526026,0.8646464646464647,0.010148118250072002,1.0
20,0.3105226951416093,0.8723905723905724,0.008408382534980774,1.0
