epoch,train_loss,train_acc,val_loss,val_acc
1,0.371914865637737,0.8386595093563437,0.12076253443956375,1.0
2,0.3277274641498825,0.8771384136858476,0.1556757390499115,1.0
3,0.3507183645433976,0.860683289018211,0.22365286946296692,1.0
4,0.3062721169198839,0.8857171524607435,0.11259890347719193,1.0
5,0.3652767227156274,0.8512015251091155,0.09086532145738602,1.0
6,0.2992463094055554,0.8863693372798876,0.14625594019889832,1.0
7,0.372416793217609,0.8493453067777054,0.08772406727075577,1.0
8,0.30022966241248067,0.8853659760196659,0.06415215134620667,1.0
9,0.28509255755622265,0.8908342948878744,0.09919450432062149,1.0
10,0.3796730437726926,0.8512516931721267,0.08345824480056763,1.0
11,0.30760941502127903,0.8847137912005217,0.08693469315767288,1.0
12,0.2821800050631772,0.8933928661014399,0.07670154422521591,1.0
13,0.2822590485414786,0.8950985802438168,0.06627201288938522,1.0
14,0.27587231545137797,0.8974063111423268,0.09402646869421005,1.0
15,0.27273461039906993,0.8988110169066372,0.07185884565114975,1.0
16,0.2704448438035212,0.9001655546079366,0.07305222004652023,1.0
17,0.2693178537747687,0.9004665629860031,0.08081239461898804,1.0
18,0.271225583023741,0.9000150504189033,0.06935993582010269,1.0
19,0.26630584293598814,0.9003662268599809,0.0723547488451004,1.0
20,0.26568476006673486,0.9010184116791251,0.051054008305072784,1.0
