epoch,train_loss,train_acc,val_loss,val_acc
1,0.5719623429896468,0.6891525423728814,0.057271383702754974,1.0
2,0.3025320548526311,0.8918644067796611,0.02091706171631813,1.0
3,0.3019367766481335,0.8857627118644068,0.011201000772416592,1.0
4,0.29416409046973213,0.8898305084745762,0.008086205460131168,1.0
5,0.28822838015475516,0.8922033898305085,0.007833238691091537,1.0
6,0.2977135158595392,0.8894915254237288,0.008287682197988033,1.0
7,0.2947198679891683,0.8915254237288136,0.007866473868489265,1.0
8,0.29832205992634014,0.8877966101694915,0.006334228441119194,1.0
9,0.2944817250638695,0.8898305084745762,0.004332323558628559,1.0
10,0.2841722347473694,0.8945762711864407,0.005347827915102243,1.0
11,0.280612918724448,0.8945762711864407,0.00408101687207818,1.0
12,0.33358768153998813,0.8742372881355932,0.02835739590227604,1.0
13,0.3084687010615559,0.8806779661016949,0.006347495596855879,1.0
14,0.2747358971127009,0.9,0.005466394126415253,1.0
15,0.2860833213288905,0.8972881355932203,0.006831622216850519,1.0
16,0.2814061424287699,0.8966101694915254,0.004710173700004816,1.0
17,0.29540071299015463,0.895593220338983,0.004991925787180662,1.0
18,0.2799958556890488,0.8962711864406779,0.004226324148476124,1.0
19,0.26647448988284095,0.9030508474576271,0.00372430682182312,1.0
20,0.27320263419110896,0.9016949152542373,0.004452553112059832,1.0
