epoch,train_loss,train_acc,val_loss,val_acc
1,0.5681514050924417,0.6936026936026936,0.053960856050252914,1.0
2,0.31552249446059716,0.8895622895622896,0.024154897779226303,1.0
3,0.30357042374434295,0.8861952861952862,0.011500257067382336,1.0
4,0.29754778696631745,0.8909090909090909,0.016482969745993614,1.0
5,0.3047596085452873,0.8835016835016835,0.010960728861391544,1.0
6,0.2856604797470851,0.8915824915824916,0.009078415110707283,1.0
7,0.28881708716703985,0.8915824915824916,0.0053121368400752544,1.0
8,0.3193811414619086,0.8767676767676768,0.005830423906445503,1.0
9,0.2869577848148667,0.8936026936026936,0.006109609268605709,1.0
10,0.2786241705068434,0.8983164983164983,0.004268820397555828,1.0
11,0.2923466054076699,0.8902356902356903,0.004679442849010229,1.0
12,0.3045112523566994,0.8855218855218855,0.004029252100735903,1.0
13,0.28208216832643407,0.8973063973063973,0.00448791915550828,1.0
14,0.4500918953306346,0.8117845117845118,0.0450105220079422,1.0
15,0.38067030308623906,0.8569023569023569,0.002866922877728939,1.0
16,0.34180153869217894,0.8632996632996633,0.010926417075097561,1.0
17,0.35728854904271135,0.8518518518518519,0.004629489034414291,1.0
18,0.3271433336566193,0.8696969696969697,0.005152874160557985,1.0
19,0.3121304173662205,0.8723905723905724,0.006878506392240524,1.0
20,0.29893460887851137,0.8845117845117845,0.006479090079665184,1.0
