epoch,train_loss,train_acc,val_loss,val_acc
1,0.5762167926309896,0.7078726968174205,0.14328987896442413,1.0
2,0.3511493738472362,0.8894472361809045,0.139304056763649,1.0
3,0.32737292371802595,0.8938023450586264,0.14474105834960938,1.0
4,0.31217183942970517,0.9011725293132329,0.0974326878786087,1.0
5,0.3094389676548528,0.9028475711892797,0.11529965698719025,1.0
6,0.29309308153500707,0.9082077051926298,0.10433565080165863,1.0
7,0.6089094210509679,0.7058626465661642,0.1445365995168686,1.0
8,0.5155397300544496,0.752428810720268,0.11252690106630325,1.0
9,0.4433750538969759,0.8164154103852597,0.13064293563365936,1.0
10,0.5790243037581644,0.6757118927973199,0.5453266501426697,1.0
11,0.4885316678127851,0.8117252931323283,0.10453259944915771,1.0
12,0.30804126092936324,0.8864321608040201,0.14029790461063385,1.0
13,0.6040345765438112,0.6914572864321608,0.30099934339523315,1.0
14,0.5257062877342729,0.7715242881072026,0.11831123381853104,1.0
15,0.47078308690732446,0.8036850921273032,0.11137355864048004,1.0
16,0.44861651953540654,0.8157453936348409,0.11765597760677338,1.0
17,0.5929728077883697,0.714572864321608,0.3459227681159973,1.0
18,0.48909106398347635,0.7939698492462312,0.1597149521112442,1.0
19,0.4327208615727161,0.8231155778894472,0.07669668644666672,1.0
20,0.33031928167371094,0.8743718592964824,0.05667039752006531,1.0
