epoch,train_loss,train_acc,val_loss,val_acc
1,0.5800677158226402,0.6959322033898305,0.05227018892765045,1.0
2,0.5497269338753263,0.7414237288135593,0.3229762315750122,1.0
3,0.6032520105232627,0.6818305084745763,1.0232244729995728,0.0
4,0.6300137405637968,0.6482033898305085,0.9064314365386963,0.0
5,0.6110768175044302,0.672271186440678,0.6325064301490784,1.0
6,0.5927444686566369,0.6566101694915254,0.5842704176902771,1.0
7,0.5689281803389727,0.6812203389830509,0.7397924065589905,0.0
8,0.5976814786943339,0.6689491525423729,1.0402287244796753,0.0
9,0.6294729614661911,0.6579661016949152,0.9164534211158752,0.0
10,0.6041301228555582,0.675728813559322,1.2352296113967896,0.0
11,0.6343856702174171,0.6574237288135594,1.4833433628082275,0.0
12,0.5386537238056377,0.7323389830508474,0.07600971311330795,1.0
13,0.42059167050911206,0.7964745762711865,0.26396045088768005,1.0
14,0.2564147886421721,0.8970169491525424,0.13162244856357574,1.0
15,0.21687797412023707,0.9187796610169492,0.11794006079435349,1.0
16,0.2699321205232103,0.9071186440677966,0.11206725239753723,1.0
17,0.20371991056102817,0.9261694915254237,0.20036526024341583,1.0
18,0.20421755074040365,0.9150508474576271,0.48346737027168274,1.0
19,0.16984929936922202,0.9344406779661016,0.3530808985233307,1.0
20,0.19616193302708157,0.9329491525423729,0.07941003888845444,1.0
