epoch,train_loss,train_acc,val_loss,val_acc
1,0.45123229126809006,0.7869491525423729,0.03685133904218674,1.0
2,0.3047480681387045,0.8849152542372881,0.01959899626672268,1.0
3,0.29025877677283046,0.8933898305084745,0.012532763183116913,1.0
4,0.2825498117834835,0.8966101694915254,0.009701130911707878,1.0
5,0.28079492916495113,0.8964406779661017,0.006955221761018038,1.0
6,0.3000480763841484,0.8883050847457628,0.006000480614602566,1.0
7,0.28096314537323125,0.8949152542372881,0.004744581412523985,1.0
8,0.28500992334495157,0.8986440677966102,0.004809715319424868,1.0
9,0.28346127621198103,0.8947457627118645,0.005286760628223419,1.0
10,0.30548572277113545,0.8822033898305085,0.004910196177661419,1.0
11,0.3033030353966406,0.8857627118644068,0.008757635951042175,1.0
12,0.273217062232858,0.9010169491525424,0.005088355392217636,1.0
13,0.27308288907600664,0.8988135593220339,0.004473203327506781,1.0
14,0.2710488295049991,0.8983050847457628,0.0033031923230737448,1.0
15,0.2690485981965469,0.8994915254237288,0.0038339220918715,1.0
16,0.2720414460109452,0.8966101694915254,0.0045499843545258045,1.0
17,0.2685545157375982,0.8996610169491526,0.003925239201635122,1.0
18,0.259434518753472,0.9049152542372881,0.004240331239998341,1.0
19,0.2587912936331862,0.9049152542372881,0.0037149244453758,1.0
20,0.2558292621475155,0.906271186440678,0.003186864545568824,1.0
