epoch,train_loss,train_acc,val_loss,val_acc
1,0.3637817369380973,0.8560248821109662,0.13811174035072327,1.0
2,0.30657838592002723,0.8835490451824354,0.10892102122306824,1.0
3,0.2986064863972016,0.8863248720778569,0.1185232400894165,1.0
4,0.3674986979274948,0.8381325039296345,0.5314095616340637,1.0
5,0.488960405730997,0.7863951038426809,0.279763787984848,1.0
6,0.33932780626047326,0.8644526938898365,0.0883680135011673,1.0
7,0.2883728311950397,0.8922444065415872,0.07888071238994598,1.0
8,0.2784816719683065,0.896224206548276,0.07187581807374954,1.0
9,0.275498614732304,0.896558643523628,0.0575115866959095,1.0
10,0.27259596674206116,0.8981304973077824,0.07510167360305786,1.0
11,0.2716861872004289,0.8992006956289087,0.06169071048498154,1.0
12,0.2697006031389436,0.9001036754623591,0.05349472910165787,1.0
13,0.26880953487718084,0.9011404300859504,0.05430641397833824,1.0
14,0.2671243494825616,0.9017089729440487,0.07200106233358383,1.0
15,0.2644318961289044,0.9023444031972175,0.047992803156375885,1.0
16,0.2623553708440376,0.9028795023577807,0.07085873931646347,1.0
17,0.2634733357655476,0.9034146015183439,0.07199817895889282,1.0
18,0.2578966980941128,0.9055884418581318,0.0658809021115303,1.0
19,0.2587741709664284,0.9050533426975687,0.06443988531827927,1.0
20,0.2566909653790192,0.9055549981605966,0.05680904909968376,1.0
