epoch,train_loss,train_acc,val_loss,val_acc
1,0.3716353161819911,0.8509152542372881,0.03856951370835304,1.0
2,0.31891689576536925,0.8757288135593221,0.005629756022244692,1.0
3,0.2863964156215474,0.8935593220338983,0.006702442187815905,1.0
4,0.44287632042270597,0.8188474576271186,0.01783442124724388,1.0
5,0.3731366597878731,0.8477288135593221,0.03039844147861004,1.0
6,0.32199245947700433,0.8756610169491525,0.016886146739125252,1.0
7,0.29975466474840196,0.8866440677966102,0.006632575765252113,1.0
8,0.30932426301099486,0.8787118644067796,0.004734259098768234,1.0
9,0.2798038372144861,0.895593220338983,0.00812298059463501,1.0
10,0.29451930032544216,0.888542372881356,0.005514291115105152,1.0
11,0.284049247573998,0.8942372881355932,0.005302531644701958,1.0
12,0.2913373307050285,0.8927457627118645,0.004548323340713978,1.0
13,0.2778465890783375,0.899186440677966,0.007472776807844639,1.0
14,0.26943201751224066,0.9031186440677966,0.011816270649433136,1.0
15,0.2699591966655295,0.9029830508474577,0.005725413095206022,1.0
16,0.2839890716560816,0.8936271186440677,0.008198417723178864,1.0
17,0.27120814497187984,0.9004067796610169,0.006322856526821852,1.0
18,0.25636849195270217,0.9064406779661017,0.005352570675313473,1.0
19,0.25588120073989284,0.9062372881355932,0.004058933816850185,1.0
20,0.25247248559483026,0.9092203389830509,0.003353331470862031,1.0
