epoch,train_loss,train_acc,val_loss,val_acc
1,0.4228919375531837,0.8149078726968174,0.09795887768268585,1.0
2,0.3242858272900733,0.8968174204355109,0.10514446347951889,1.0
3,0.34335443707966123,0.8802345058626466,0.06530427187681198,1.0
4,0.37292791126012004,0.8552763819095477,0.08246123045682907,1.0
5,0.22531697697176206,0.9279731993299832,0.021921003237366676,1.0
6,0.2039654229154539,0.9316582914572864,0.022163553163409233,1.0
7,0.21377646498744013,0.9271356783919598,0.025205465033650398,1.0
8,0.2208133430636708,0.9293132328308208,0.04861072078347206,1.0
9,0.19831083890680892,0.935678391959799,0.04939733445644379,1.0
10,0.19268078305001934,0.9398659966499162,0.05674935504794121,1.0
11,0.22470275736733697,0.9264656616415411,0.10597652941942215,1.0
12,0.20566164063448883,0.9376884422110553,0.10290870070457458,1.0
13,0.23061475098332768,0.9219430485762145,0.11330974102020264,1.0
14,0.27742614414624034,0.8894472361809045,0.04435217007994652,1.0
15,0.40226476153536656,0.8391959798994975,0.4601060450077057,1.0
16,0.4815610162077637,0.7641541038525963,0.28127357363700867,1.0
17,0.2867803929439142,0.8931323283082077,0.0950276330113411,1.0
18,0.2332055915440347,0.923785594639866,0.08717191964387894,1.0
19,0.23516232354856614,0.9201005025125628,0.037985868752002716,1.0
20,0.22793154878232946,0.9251256281407035,0.025691239163279533,1.0
