epoch,train_loss,train_acc,val_loss,val_acc
1,0.623056086787471,0.6282828282828283,2.9898152351379395,0.0
2,0.4588978969488883,0.8313131313131313,0.2660309672355652,1.0
3,0.48193047757100577,0.8101010101010101,0.1841346174478531,1.0
4,0.4353041810419423,0.8292929292929293,0.3823537826538086,1.0
5,0.40661171387743067,0.8430976430976431,0.31917038559913635,1.0
6,0.49139549186334064,0.7734006734006734,0.7547471523284912,0.0
7,0.43967923614312504,0.8134680134680135,0.6751158237457275,1.0
8,0.36826128429836696,0.8555555555555555,0.8306097984313965,0.0
9,0.3941725739927003,0.8437710437710437,1.1565457582473755,0.0
10,0.40786684978289234,0.8249158249158249,0.8812152147293091,0.0
11,0.3847324151784081,0.8313131313131313,1.1271299123764038,0.0
12,0.37253633663309144,0.8494949494949495,1.1656111478805542,0.0
13,0.3723813378048264,0.8511784511784511,1.1323703527450562,0.0
14,0.3764607148539739,0.8501683501683501,1.6175459623336792,0.0
15,0.40561598984882086,0.8208754208754209,1.1794073581695557,0.0
16,0.4446986406740516,0.8168350168350168,1.384351372718811,0.0
17,0.5244732304454252,0.7878787878787878,2.1926417350769043,0.0
18,0.6463320425463847,0.6582491582491582,1.7946487665176392,0.0
19,0.5281939023070865,0.7622895622895622,2.442936897277832,0.0
20,0.495608408603604,0.7710437710437711,2.2419540882110596,0.0
